RefEx_Sample_ID	BioSample_ID	Project_Sample_ID
RES00002074	SAMD00005066	12180-129A2
RES00002074	SAMD00004805	12181-129A3
RES00002074	SAMD00005983	12176-128I7
RES00002074	SAMD00005762	12177-128I8
RES00002074	SAMD00005023	12182-129A4
RES00002074	SAMD00005938	12183-129A5
RES00002074	SAMD00005604	12184-129A6
RES00002075	SAMD00006011	10809-111A8
RES00002076	SAMD00004939	10597-108E3
RES00002077	SAMD00005858	10717-109I6
RES00002078	SAMD00005385	10292-104G4
RES00002079	SAMD00004774	10455-106G5
RES00002080	SAMD00005931	10534-107G3
RES00002081	SAMD00005591	10429-106D6
RES00002082	SAMD00004757	10464-106H5
RES00002083	SAMD00005614	10827-111C8
RES00002084	SAMD00005659	10789-110H6
RES00002085	SAMD00005964	10828-111C9
RES00002086	SAMD00004756	10788-110H5
RES00002087	SAMD00005413	10792-110H9
RES00002088	SAMD00005633	10765-110E9
RES00002089	SAMD00005556	10829-111D1
RES00002090	SAMD00005864	10830-111D2
RES00002091	SAMD00005714	10831-111D3
RES00002092	SAMD00005554	10832-111D4
RES00002093	SAMD00005848	10833-111D5
RES00002094	SAMD00004882	10764-110E8
RES00002095	SAMD00004999	10770-110F5
RES00002096	SAMD00022299	14298-155B5
RES00002097	SAMD00005753	10399-106A3
RES00002098	SAMD00005601	10400-106A4
RES00002099	SAMD00004824	10405-106A9
RES00002100	SAMD00004814	10834-111D6
RES00002101	SAMD00005061	10835-111D7
RES00002102	SAMD00005980	10836-111D8
RES00002103	SAMD00004812	10837-111D9
RES00002104	SAMD00004764	10699-109G6
RES00002105	SAMD00005576	10802-111A1
RES00002106	SAMD00005010	10796-110I4
RES00002107	SAMD00005635	10010-101C1
RES00002108	SAMD00021148	10184-103D4
RES00002108	SAMD00021149	10185-103D5
RES00002108	SAMD00021150	10186-103D6
RES00002108	SAMD00021151	10187-103D7
RES00002109	SAMD00005708	10810-111A9
RES00002110	SAMD00005330	10081-102A9
RES00002111	SAMD00005098	10421-106C7
RES00002112	SAMD00005820	10708-109H6
RES00002113	SAMD00005437	12235-129G3
RES00002113	SAMD00005529	12236-129G4
RES00002113	SAMD00006009	12237-129G5
RES00002114	SAMD00005514	10167-103B5
RES00002114	SAMD00005342	10151-102I7
RES00002115	SAMD00021169	10360-105E9
RES00002116	SAMD00005691	10428-106D5
RES00002117	SAMD00005574	10795-110I3
RES00002118	SAMD00005598	10805-111A4
RES00002119	SAMD00004809	10052-101G7
RES00002120	SAMD00005897	10189-103D9
RES00002121	SAMD00005178	10589-108D4
RES00002122	SAMD00005230	10190-103E1
RES00002123	SAMD00005348	10425-106D2
RES00002124	SAMD00005039	10427-106D4
RES00002125	SAMD00004671	10702-109G9
RES00002126	SAMD00005118	10432-106D9
RES00002127	SAMD00005693	10496-107C1
RES00002128	SAMD00005222	10718-109I7
RES00002129	SAMD00005257	10011-101C2
RES00002130	SAMD00005780	10053-101G8
RES00002131	SAMD00005109	10686-109F2
RES00002132	SAMD00005595	10192-103E3
RES00002133	SAMD00005459	10084-102B3
RES00002133	SAMD00005144	10012-101C3
RES00002134	SAMD00004937	10085-102B4
RES00002135	SAMD00005638	10482-107A5
RES00002136	SAMD00005250	10419-106C5
RES00002137	SAMD00005429	10080-102A8
RES00002138	SAMD00005899	10760-110E4
RES00002139	SAMD00005844	10709-109H7
RES00002140	SAMD00021193	10715-109I4
RES00002141	SAMD00005378	10710-109H8
RES00002142	SAMD00005215	10703-109H1
RES00002143	SAMD00021194	10735-110B6
RES00002144	SAMD00005717	10719-109I8
RES00002145	SAMD00004911	10642-109A3
RES00002146	SAMD00005155	10177-103C6
RES00002146	SAMD00005372	10164-103B2
RES00002146	SAMD00021188	10379-105H1
RES00002147	SAMD00021163	10354-105E3
RES00002148	SAMD00005550	10173-103C2
RES00002148	SAMD00004727	10166-103B4
RES00002148	SAMD00005358	10083-102B2
RES00002149	SAMD00021166	10357-105E6
RES00002150	SAMD00005072	10188-103D8
RES00002151	SAMD00005301	10294-104G6
RES00002152	SAMD00005160	10552-107I3
RES00002153	SAMD00005307	10553-107I4
RES00002154	SAMD00004902	10013-101C4
RES00002155	SAMD00005972	10536-107G5
RES00002156	SAMD00005308	10700-109G7
RES00002157	SAMD00005371	10423-106C9
RES00002158	SAMD00005669	10785-110H2
RES00002159	SAMD00005016	10618-108G6
RES00002160	SAMD00004697	12238-129G6
RES00002160	SAMD00004737	12239-129G7
RES00002160	SAMD00004848	12240-129G8
RES00002161	SAMD00006003	10416-106C2
RES00002162	SAMD00005470	10801-110I9
RES00002163	SAMD00004724	10766-110F1
RES00002164	SAMD00004982	10824-111C5
RES00002164	SAMD00005310	10825-111C6
RES00002164	SAMD00005508	10826-111C7
RES00002165	SAMD00004875	10454-106G4
RES00002166	SAMD00005883	10409-106B4
RES00002167	SAMD00005922	10638-108I8
RES00002168	SAMD00005352	10636-108I6
RES00002169	SAMD00005511	10513-107D9
RES00002170	SAMD00005237	10420-106C6
RES00002171	SAMD00005055	10082-102B1
RES00002171	SAMD00005815	10014-101C5
RES00002172	SAMD00005845	10070-101I7
RES00002173	SAMD00005189	12130-128D6
RES00002173	SAMD00005536	12134-128E1
RES00002174	SAMD00005051	10452-106G2
RES00002175	SAMD00005000	10453-106G3
RES00002176	SAMD00004751	10449-106F8
RES00002177	SAMD00004735	10042-101F6
RES00002178	SAMD00004699	10295-104G7
RES00002179	SAMD00005626	10069-101I6
RES00002180	SAMD00004780	10193-103E4
RES00002181	SAMD00005068	10631-108I1
RES00002182	SAMD00005289	10438-106E6
RES00002183	SAMD00005788	10488-107B2
RES00002184	SAMD00005067	10196-103E7
RES00002185	SAMD00005706	10071-101I8
RES00002185	SAMD00005706	10071-101I8
RES00002186	SAMD00005192	10041-101F5
RES00002187	SAMD00005447	10451-106G1
RES00002188	SAMD00004732	10450-106F9
RES00002189	SAMD00005594	10604-108F1
RES00002190	SAMD00005206	10605-108F2
RES00002191	SAMD00005854	10606-108F3
RES00002192	SAMD00004815	10603-108E9
RES00002193	SAMD00005280	10497-107C2
RES00002194	SAMD00005316	10448-106F7
RES00002195	SAMD00005162	10643-109A4
RES00002196	SAMD00005605	10426-106D3
RES00002197	SAMD00005497	10431-106D8
RES00002198	SAMD00005785	10197-103E8
RES00002199	SAMD00005131	10443-106F2
RES00002200	SAMD00021190	10495-107B9
RES00002201	SAMD00005891	10815-111B5
RES00002201	SAMD00005737	10816-111B6
RES00002201	SAMD00004989	10817-111B7
RES00002202	SAMD00004818	10015-101C6
RES00002203	SAMD00005690	10410-106B5
RES00002204	SAMD00005520	10272-104E2
RES00002205	SAMD00005236	10298-104H1
RES00002206	SAMD00004912	10299-104H2
RES00002207	SAMD00005374	10297-104G9
RES00002208	SAMD00005015	10268-104D7
RES00002209	SAMD00004793	10054-101G9
RES00002210	SAMD00005908	10758-110E2
RES00002211	SAMD00005056	10711-109H9
RES00002212	SAMD00005272	10040-101F4
RES00002213	SAMD00005108	10470-106I2
RES00002214	SAMD00005593	10415-106C1
RES00002215	SAMD00005041	10198-103E9
RES00002216	SAMD00021211	11937-126A2
RES00002216	SAMD00021212	11938-126A3
RES00002217	SAMD00005958	10614-108G2
RES00002218	SAMD00004903	10612-108F9
RES00002219	SAMD00005896	10549-107H9
RES00002220	SAMD00021192	10560-108A2
RES00002221	SAMD00005730	10615-108G3
RES00002222	SAMD00005221	10487-107B1
RES00002223	SAMD00005274	10433-106E1
RES00002224	SAMD00005113	10688-109F4
RES00002225	SAMD00005163	10444-106F3
RES00002225	SAMD00005163	10444-106F3
RES00002226	SAMD00006006	10485-107A8
RES00002227	SAMD00005418	10413-106B8
RES00002228	SAMD00005967	10175-103C4
RES00002228	SAMD00005474	10161-103A8
RES00002228	SAMD00021176	10367-105F7
RES00002229	SAMD00021173	10364-105F4
RES00002230	SAMD00005398	12131-128D7
RES00002230	SAMD00005186	12135-128E2
RES00002230	SAMD00004988	12139-128E6
RES00002231	SAMD00004866	10624-108H3
RES00002232	SAMD00011636	14383-156B9
RES00002232	SAMD00011635	14384-156C1
RES00002232	SAMD00011638	14385-156C2
RES00002233	SAMD00011633	14380-156B6
RES00002233	SAMD00011637	14381-156B7
RES00002233	SAMD00011634	14382-156B8
RES00002234	SAMD00005930	10712-109I1
RES00002235	SAMD00004893	10205-103F7
RES00002236	SAMD00005392	10206-103F8
RES00002237	SAMD00005003	10207-103F9
RES00002238	SAMD00005847	10050-101G5
RES00002239	SAMD00004874	10051-101G6
RES00002240	SAMD00005389	10016-101C7
RES00002241	SAMD00005029	10046-101G1
RES00002242	SAMD00005769	10778-110G4
RES00002243	SAMD00005793	10633-108I3
RES00002244	SAMD00004811	10818-111B8
RES00002244	SAMD00005169	10819-111B9
RES00002244	SAMD00005359	10820-111C1
RES00002245	SAMD00005006	10484-107A7
RES00002246	SAMD00005140	10808-111A7
RES00002247	SAMD00005564	10169-103B7
RES00002247	SAMD00005074	10153-102I9
RES00002247	SAMD00021183	10374-105G5
RES00002248	SAMD00021172	10363-105F3
RES00002249	SAMD00022042	13421-144D1
RES00002249	SAMD00005689	13425-144D5
RES00002249	SAMD00022049	13429-144D9
RES00002250	SAMD00022043	13422-144D2
RES00002250	SAMD00022046	13426-144D6
RES00002250	SAMD00022050	13430-144E1
RES00002251	SAMD00022044	13423-144D3
RES00002251	SAMD00022047	13427-144D7
RES00002251	SAMD00022051	13431-144E2
RES00002252	SAMD00022045	13424-144D4
RES00002252	SAMD00022048	13428-144D8
RES00002252	SAMD00022052	13432-144E3
RES00002253	SAMD00005143	13433-144E4
RES00002253	SAMD00005071	13437-144E8
RES00002253	SAMD00022059	13441-144F3
RES00002254	SAMD00022053	13434-144E5
RES00002254	SAMD00022056	13438-144E9
RES00002254	SAMD00022060	13442-144F4
RES00002255	SAMD00022054	13435-144E6
RES00002255	SAMD00022057	13439-144F1
RES00002255	SAMD00022061	13443-144F5
RES00002256	SAMD00022055	13436-144E7
RES00002256	SAMD00022058	13440-144F2
RES00002256	SAMD00022062	13444-144F6
RES00002257	SAMD00022063	13445-144F7
RES00002257	SAMD00022067	13449-144G2
RES00002257	SAMD00022071	13453-144G6
RES00002258	SAMD00022064	13446-144F8
RES00002258	SAMD00022068	13450-144G3
RES00002258	SAMD00022072	13454-144G7
RES00002259	SAMD00022065	13447-144F9
RES00002259	SAMD00022069	13451-144G4
RES00002259	SAMD00022073	13455-144G8
RES00002260	SAMD00022066	13448-144G1
RES00002260	SAMD00022070	13452-144G5
RES00002260	SAMD00022074	13456-144G9
RES00002261	SAMD00022075	13457-144H1
RES00002261	SAMD00022079	13461-144H5
RES00002261	SAMD00022083	13465-144H9
RES00002262	SAMD00022076	13458-144H2
RES00002262	SAMD00022080	13462-144H6
RES00002262	SAMD00022084	13466-144I1
RES00002263	SAMD00022077	13459-144H3
RES00002263	SAMD00022081	13463-144H7
RES00002263	SAMD00022085	13467-144I2
RES00002264	SAMD00022078	13460-144H4
RES00002264	SAMD00022082	13464-144H8
RES00002264	SAMD00022086	13468-144I3
RES00002265	SAMD00005013	11904-125F5
RES00002265	SAMD00005294	11905-125F6
RES00002266	SAMD00005167	10039-101F3
RES00002267	SAMD00005555	10791-110H8
RES00002268	SAMD00005317	10017-101C8
RES00002269	SAMD00005649	10045-101F9
RES00002270	SAMD00005401	10509-107D5
RES00002271	SAMD00004922	10839-111E2
RES00002272	SAMD00005840	10692-109F8
RES00002273	SAMD00005817	10079-102A7
RES00002274	SAMD00004828	10078-102A6
RES00002275	SAMD00005185	10721-110A1
RES00002276	SAMD00004740	10569-108B2
RES00002277	SAMD00004734	10570-108B3
RES00002278	SAMD00005329	10571-108B4
RES00002279	SAMD00005151	10722-110A2
RES00002280	SAMD00005182	10647-109A8
RES00002281	SAMD00004745	10752-110D5
RES00002282	SAMD00005621	10782-110G8
RES00002283	SAMD00005058	10726-110A6
RES00002284	SAMD00005542	10018-101C9
RES00002285	SAMD00004877	10086-102B5
RES00002286	SAMD00004969	10182-103D2
RES00002286	SAMD00005792	10165-103B3
RES00002286	SAMD00021184	10375-105G6
RES00002287	SAMD00021171	10362-105F2
RES00002288	SAMD00005715	10499-107C4
RES00002289	SAMD00005224	10408-106B3
RES00002290	SAMD00021195	10742-110C4
RES00002291	SAMD00005303	10019-101D1
RES00002292	SAMD00005829	10068-101I5
RES00002293	SAMD00004910	10075-102A3
RES00002294	SAMD00005024	10077-102A5
RES00002295	SAMD00005770	10727-110A7
RES00002296	SAMD00005415	10775-110G1
RES00002297	SAMD00005019	10412-106B7
RES00002298	SAMD00005961	12231-129F8
RES00002298	SAMD00005855	12232-129F9
RES00002298	SAMD00005507	12233-129G1
RES00002298	SAMD00005806	12234-129G2
RES00002299	SAMD00005218	10414-106B9
RES00002300	SAMD00005484	10170-103B8
RES00002300	SAMD00005747	10150-102I6
RES00002300	SAMD00021177	10368-105F8
RES00002301	SAMD00021161	10352-105E1
RES00002302	SAMD00005572	10183-103D3
RES00002302	SAMD00005202	10156-103A3
RES00002302	SAMD00021185	10376-105G7
RES00002302	SAMD00021185	10376-105G7
RES00002303	SAMD00021162	10353-105E2
RES00002304	SAMD00005590	10174-103C3
RES00002304	SAMD00005583	10155-103A2
RES00002304	SAMD00004766	10038-101F2
RES00002305	SAMD00021170	10361-105F1
RES00002306	SAMD00004791	10838-111E1
RES00002307	SAMD00005880	10759-110E3
RES00002308	SAMD00005005	10514-107E1
RES00002309	SAMD00005172	10465-106H6
RES00002310	SAMD00005211	10691-109F7
RES00002311	SAMD00005532	10843-111E6
RES00002312	SAMD00005928	10844-111E7
RES00002313	SAMD00004787	11747-123G1
RES00002313	SAMD00005273	11748-123G2
RES00002313	SAMD00005254	11749-123G3
RES00002314	SAMD00005856	11750-123G4
RES00002314	SAMD00005728	11751-123G5
RES00002314	SAMD00005575	11840-124H4
RES00002315	SAMD00005347	11752-123G6
RES00002315	SAMD00005181	11753-123G7
RES00002315	SAMD00005645	11754-123G8
RES00002315	SAMD00005356	11755-123G9
RES00002316	SAMD00005641	11756-123H1
RES00002316	SAMD00005954	11833-124G6
RES00002316	SAMD00005216	11760-123H5
RES00002316	SAMD00005599	11836-124G9
RES00002317	SAMD00005281	11758-123H3
RES00002317	SAMD00005040	11835-124G8
RES00002317	SAMD00005043	11762-123H7
RES00002317	SAMD00005617	11838-124H2
RES00002318	SAMD00005655	11757-123H2
RES00002318	SAMD00005850	11759-123H4
RES00002318	SAMD00006010	11761-123H6
RES00002318	SAMD00005622	11842-124H6
RES00002318	SAMD00004788	11837-124H1
RES00002319	SAMD00005180	10568-108B1
RES00002320	SAMD00021862	13229-141I7
RES00002320	SAMD00004843	13230-141I8
RES00002320	SAMD00005522	13231-141I9
RES00002321	SAMD00021863	13232-142A1
RES00002321	SAMD00021864	13233-142A2
RES00002321	SAMD00021865	13234-142A3
RES00002322	SAMD00021866	13235-142A4
RES00002322	SAMD00021867	13236-142A5
RES00002322	SAMD00021868	13237-142A6
RES00002323	SAMD00021869	13238-142A7
RES00002323	SAMD00021870	13239-142A8
RES00002323	SAMD00021871	13240-142A9
RES00002324	SAMD00021872	13241-142B1
RES00002324	SAMD00021873	13242-142B2
RES00002324	SAMD00021874	13243-142B3
RES00002325	SAMD00021875	13244-142B4
RES00002325	SAMD00021876	13245-142B5
RES00002325	SAMD00021877	13246-142B6
RES00002326	SAMD00021878	13247-142B7
RES00002326	SAMD00021879	13248-142B8
RES00002326	SAMD00021880	13249-142B9
RES00002327	SAMD00021881	13250-142C1
RES00002327	SAMD00021882	13251-142C2
RES00002327	SAMD00021883	13252-142C3
RES00002328	SAMD00021884	13253-142C4
RES00002328	SAMD00021885	13254-142C5
RES00002328	SAMD00021886	13255-142C6
RES00002329	SAMD00021887	13256-142C7
RES00002329	SAMD00021888	13257-142C8
RES00002329	SAMD00021889	13258-142C9
RES00002330	SAMD00021890	13259-142D1
RES00002330	SAMD00021891	13260-142D2
RES00002330	SAMD00021892	13261-142D3
RES00002331	SAMD00021893	13262-142D4
RES00002331	SAMD00021894	13263-142D5
RES00002331	SAMD00021895	13264-142D6
RES00002332	SAMD00021896	13265-142D7
RES00002332	SAMD00021897	13266-142D8
RES00002332	SAMD00021898	13267-142D9
RES00002333	SAMD00021899	13268-142E1
RES00002333	SAMD00021900	13269-142E2
RES00002333	SAMD00021901	13270-142E3
RES00002334	SAMD00021902	13271-142E4
RES00002334	SAMD00021903	13272-142E5
RES00002334	SAMD00021904	13273-142E6
RES00002335	SAMD00021905	13274-142E7
RES00002335	SAMD00021906	13275-142E8
RES00002335	SAMD00021907	13276-142E9
RES00002336	SAMD00021908	13277-142F1
RES00002336	SAMD00021909	13278-142F2
RES00002336	SAMD00021910	13279-142F3
RES00002337	SAMD00021911	13280-142F4
RES00002337	SAMD00021912	13281-142F5
RES00002337	SAMD00021913	13282-142F6
RES00002338	SAMD00005658	10696-109G3
RES00002339	SAMD00005627	10493-107B7
RES00002340	SAMD00005932	10494-107B8
RES00002341	SAMD00006000	10849-111F3
RES00002341	SAMD00006000	10849-111F3
RES00002342	SAMD00005468	10850-111F4
RES00002343	SAMD00005438	10851-111F5
RES00002344	SAMD00005350	10852-111F6
RES00002345	SAMD00005138	10853-111F7
RES00002346	SAMD00005101	10854-111F8
RES00002347	SAMD00005214	10855-111F9
RES00002348	SAMD00005521	10856-111G1
RES00002349	SAMD00005518	10847-111F1
RES00002350	SAMD00004855	10846-111E9
RES00002351	SAMD00005921	10848-111F2
RES00002352	SAMD00005137	10845-111E8
RES00002353	SAMD00005424	10857-111G2
RES00002354	SAMD00004863	10858-111G3
RES00002355	SAMD00005709	11901-125F2
RES00002355	SAMD00004915	11902-125F3
RES00002355	SAMD00004873	11903-125F4
RES00002356	SAMD00004901	10689-109F5
RES00002357	SAMD00005075	10648-109A9
RES00002358	SAMD00005895	10784-110H1
RES00002359	SAMD00005729	10744-110C6
RES00002360	SAMD00004747	10772-110F7
RES00002361	SAMD00004771	10474-106I6
RES00002362	SAMD00004833	10600-108E6
RES00002363	SAMD00005282	10684-109E9
RES00002364	SAMD00005671	12226-129F3
RES00002364	SAMD00005671	12226-129F3
RES00002364	SAMD00005021	12227-129F4
RES00002365	SAMD00004974	10508-107D4
RES00002366	SAMD00005629	10539-107G8
RES00002367	SAMD00005446	10607-108F4
RES00002368	SAMD00005234	10555-107I6
RES00002369	SAMD00005971	10637-108I7
RES00002370	SAMD00005477	10663-109C6
RES00002371	SAMD00005487	10774-110F9
RES00002372	SAMD00005035	10728-110A8
RES00002373	SAMD00004859	10729-110A9
RES00002374	SAMD00005283	12133-128D9
RES00002374	SAMD00004985	12137-128E4
RES00002374	SAMD00004846	12141-128E8
RES00002375	SAMD00005362	10430-106D7
RES00002376	SAMD00006019	10730-110B1
RES00002377	SAMD00004738	10813-111B3
RES00002378	SAMD00005916	10812-111B2
RES00002379	SAMD00005208	10037-101F1
RES00002380	SAMD00005173	10172-103C1
RES00002380	SAMD00005357	10163-103B1
RES00002381	SAMD00021164	10355-105E4
RES00002382	SAMD00004850	10076-102A4
RES00002383	SAMD00005049	10073-102A1
RES00002384	SAMD00005831	10036-101E9
RES00002385	SAMD00004856	10195-103E6
RES00002386	SAMD00005088	10277-104E7
RES00002387	SAMD00005721	10434-106E2
RES00002388	SAMD00005382	10550-107I1
RES00002389	SAMD00005321	10545-107H5
RES00002390	SAMD00005525	10544-107H4
RES00002391	SAMD00005057	10704-109H2
RES00002392	SAMD00004684	10510-107D6
RES00002393	SAMD00005476	10558-107I9
RES00002394	SAMD00005233	10020-101D2
RES00002395	SAMD00005548	10732-110B3
RES00002396	SAMD00004858	10049-101G4
RES00002397	SAMD00005790	10698-109G5
RES00002398	SAMD00005103	10437-106E5
RES00002399	SAMD00005399	10417-106C3
RES00002400	SAMD00005480	10035-101E8
RES00002401	SAMD00021182	10373-105G4
RES00002402	SAMD00005122	10171-103B9
RES00002402	SAMD00005804	10157-103A4
RES00002402	SAMD00005014	10034-101E7
RES00002403	SAMD00004742	10072-101I9
RES00002404	SAMD00021165	10356-105E5
RES00002405	SAMD00005196	10199-103F1
RES00002406	SAMD00005578	10200-103F2
RES00002407	SAMD00005692	10697-109G4
RES00002408	SAMD00005900	10723-110A3
RES00002409	SAMD00005293	10179-103C8
RES00002409	SAMD00005634	10160-103A7
RES00002409	SAMD00021186	10377-105G8
RES00002410	SAMD00005584	10180-103C9
RES00002410	SAMD00005416	10162-103A9
RES00002410	SAMD00021187	10378-105G9
RES00002411	SAMD00005616	10021-101D3
RES00002412	SAMD00004916	10840-111E3
RES00002413	SAMD00005502	10706-109H4
RES00002414	SAMD00004952	10033-101E6
RES00002415	SAMD00004710	10032-101E5
RES00002416	SAMD00005936	12132-128D8
RES00002416	SAMD00005304	12136-128E3
RES00002416	SAMD00005441	12140-128E7
RES00002417	SAMD00005339	10490-107B4
RES00002418	SAMD00005252	10439-106E7
RES00002419	SAMD00005501	10022-101D4
RES00002420	SAMD00005287	10176-103C5
RES00002420	SAMD00021147	10152-102I8
RES00002420	SAMD00021181	10372-105G3
RES00002420	SAMD00021181	10372-105G3
RES00002421	SAMD00021174	10365-105F5
RES00002422	SAMD00005841	10469-106I1
RES00002423	SAMD00005076	10067-101I4
RES00002424	SAMD00005489	10411-106B6
RES00002425	SAMD00005261	10471-106I3
RES00002426	SAMD00005353	10030-101E3
RES00002427	SAMD00005431	10475-106I7
RES00002428	SAMD00005269	10787-110H4
RES00002429	SAMD00005653	10477-106I9
RES00002430	SAMD00005407	10695-109G2
RES00002431	SAMD00005130	11771-123I7
RES00002431	SAMD00005311	11772-123I8
RES00002431	SAMD00005791	11773-123I9
RES00002432	SAMD00005188	10093-102C3
RES00002433	SAMD00005495	10442-106F1
RES00002433	SAMD00005495	10442-106F1
RES00002434	SAMD00005681	10201-103F3
RES00002435	SAMD00005011	10639-108I9
RES00002436	SAMD00005193	11843-124H7
RES00002437	SAMD00005412	11841-124H5
RES00002438	SAMD00005995	10693-109F9
RES00002439	SAMD00005478	10436-106E4
RES00002440	SAMD00005154	10483-107A6
RES00002441	SAMD00004804	10282-104F3
RES00002442	SAMD00005588	10023-101D5
RES00002443	SAMD00005384	10066-101I3
RES00002444	SAMD00005079	10074-102A2
RES00002445	SAMD00005324	10065-101I2
RES00002446	SAMD00005366	10800-110I8
RES00002447	SAMD00005425	10610-108F7
RES00002448	SAMD00005205	10841-111E4
RES00002449	SAMD00005680	10541-107H1
RES00002450	SAMD00004718	10842-111E5
RES00002451	SAMD00005240	10562-108A4
RES00002452	SAMD00004876	10024-101D6
RES00002453	SAMD00005077	10064-101I1
RES00002454	SAMD00004998	10609-108F6
RES00002455	SAMD00005760	10048-101G3
RES00002456	SAMD00005620	10781-110G7
RES00002457	SAMD00005376	10181-103D1
RES00002457	SAMD00005672	10159-103A6
RES00002457	SAMD00021178	10369-105F9
RES00002458	SAMD00005114	10056-101H2
RES00002459	SAMD00021168	10359-105E8
RES00002460	SAMD00005299	10737-110B8
RES00002461	SAMD00005642	10025-101D7
RES00002462	SAMD00004976	10044-101F8
RES00002463	SAMD00005168	10424-106D1
RES00002464	SAMD00005462	10463-106H4
RES00002465	SAMD00005259	10646-109A7
RES00002466	SAMD00005203	10616-108G4
RES00002467	SAMD00004799	10486-107A9
RES00002468	SAMD00021189	10457-106G7
RES00002469	SAMD00021191	10501-107C6
RES00002470	SAMD00005331	10062-101H8
RES00002471	SAMD00005592	10202-103F4
RES00002472	SAMD00004731	10178-103C7
RES00002472	SAMD00005263	10158-103A5
RES00002472	SAMD00021180	10371-105G2
RES00002473	SAMD00021167	10358-105E7
RES00002474	SAMD00005318	10441-106E9
RES00002475	SAMD00004819	10031-101E4
RES00002476	SAMD00005719	10063-101H9
RES00002476	SAMD00005719	10063-101H9
RES00002477	SAMD00005664	11763-123H8
RES00002477	SAMD00005341	11765-123I1
RES00002477	SAMD00005903	11768-123I4
RES00002478	SAMD00005042	10790-110H7
RES00002479	SAMD00004827	10798-110I6
RES00002480	SAMD00005647	10807-111A6
RES00002481	SAMD00004689	10786-110H3
RES00002482	SAMD00004817	10591-108D6
RES00002483	SAMD00005150	10593-108D8
RES00002484	SAMD00005256	10590-108D5
RES00002485	SAMD00005861	10026-101D8
RES00002485	SAMD00005187	10096-102C6
RES00002486	SAMD00004703	10168-103B6
RES00002486	SAMD00005223	10154-103A1
RES00002486	SAMD00021179	10370-105G1
RES00002486	SAMD00021179	10370-105G1
RES00002487	SAMD00021175	10366-105F6
RES00002488	SAMD00005473	10209-103G2
RES00002489	SAMD00004925	10061-101H7
RES00002490	SAMD00021197	10803-111A2
RES00002491	SAMD00005063	10027-101D9
RES00002492	SAMD00005030	10043-101F7
RES00002493	SAMD00021196	10776-110G2
RES00002494	SAMD00005528	10783-110G9
RES00002495	SAMD00004739	10028-101E1
RES00002496	SAMD00005566	10060-101H6
RES00002497	SAMD00005231	10288-104F9
RES00002498	SAMD00005080	10203-103F5
RES00002499	SAMD00005093	10059-101H5
RES00002500	SAMD00004996	10047-101G2
RES00002501	SAMD00005452	10029-101E2
RES00002502	SAMD00005467	10058-101H4
RES00002503	SAMD00005874	10707-109H5
RES00002504	SAMD00005781	10418-106C4
RES00002505	SAMD00005744	10492-107B6
RES00002506	SAMD00005881	10694-109G1
RES00002507	SAMD00005765	10797-110I5
RES00002508	SAMD00004990	10057-101H3
RES00002509	SAMD00005111	10100-102D1
RES00002510	SAMD00005818	10055-101H1
RES00002511	SAMD00005937	10204-103F6
RES00002512	SAMD00005306	10191-103E2
RES00002513	SAMD00005944	10563-108A5
